host_ts,dev_ms,adc
1789787971.319,1337235,0
1789787971.328,1337246,0
1789787971.335,1337256,0
1789787971.344,1337267,0
1789787971.355,1337278,0
1789787971.366,1337288,0
1789787971.376,1337299,0
1789787971.387,1337309,0
1789787971.397,1337320,0
1789787971.408,1337330,0
1789787971.418,1337341,0
1789787971.429,1337351,0
1789787971.439,1337362,0
1789787971.450,1337372,0
1789787971.460,1337383,0
1789787971.471,1337393,0
1789787971.482,1337404,0
1789787971.492,1337414,0
1789787971.502,1337425,0
1789787971.513,1337435,0
1789787971.524,1337446,0
1789787971.534,1337457,0
1789787971.544,1337467,0
1789787971.555,1337478,0
1789787971.566,1337488,0
1789787971.576,1337499,0
1789787971.587,1337509,0
1789787971.597,1337520,0
1789787971.642,1337530,0
1789787971.642,1337541,0
1789787971.642,1337551,0
1789787971.643,1337562,0
1789787971.650,1337572,0
1789787971.660,1337583,0
1789787971.671,1337593,0
1789787971.681,1337604,0
1789787971.692,1337614,0
1789787971.702,1337625,0
1789787971.713,1337636,0
1789787971.724,1337646,0
1789787971.734,1337657,0
1789787971.745,1337667,0
1789787971.755,1337678,0
1789787971.766,1337688,0
1789787971.776,1337699,0
1789787971.787,1337709,0
1789787971.798,1337720,0
1789787971.808,1337730,0
1789787971.819,1337741,0
1789787971.829,1337751,0
1789787971.840,1337762,0
1789787971.850,1337772,0
1789787971.860,1337783,0
1789787971.871,1337793,0
1789787971.882,1337804,0
1789787971.892,1337815,0
1789787971.903,1337825,0
1789787971.913,1337836,0
1789787971.955,1337846,0
1789787971.955,1337857,0
1789787971.955,1337867,0
1789787971.956,1337878,0
1789787971.966,1337888,0
1789787971.976,1337899,0
1789787971.987,1337909,0
1789787971.997,1337920,0
1789787972.008,1337930,0
1789787972.018,1337941,0
1789787972.029,1337951,0
1789787972.040,1337962,0
1789787972.050,1337972,0
1789787972.061,1337983,0
1789787972.072,1337994,0
1789787972.082,1338004,0
1789787972.092,1338015,0
1789787972.103,1338025,0
1789787972.113,1338036,0
1789787972.124,1338046,0
1789787972.134,1338057,0
1789787972.145,1338067,0
1789787972.155,1338078,0
1789787972.166,1338088,0
1789787972.176,1338099,0
1789787972.187,1338109,0
1789787972.197,1338120,0
1789787972.208,1338130,0
1789787972.219,1338141,0
1789787972.256,1338151,0
1789787972.256,1338162,0
1789787972.256,1338173,0
1789787972.265,1338183,0
1789787972.271,1338194,0
1789787972.282,1338204,0
1789787972.292,1338215,0
1789787972.303,1338225,0
1789787972.313,1338236,0
1789787972.324,1338246,0
1789787972.334,1338257,0
1789787972.345,1338267,0
1789787972.355,1338278,0
1789787972.366,1338288,0
1789787972.376,1338299,0
1789787972.387,1338309,0
1789787972.397,1338320,0
1789787972.408,1338330,0
1789787972.419,1338341,0
1789787972.429,1338352,0
1789787972.440,1338362,0
1789787972.450,1338373,0
1789787972.461,1338383,0
1789787972.471,1338394,0
1789787972.482,1338404,0
1789787972.492,1338415,0
1789787972.503,1338425,0
1789787972.513,1338436,0
1789787972.525,1338446,0
1789787972.535,1338457,0
1789787972.580,1338467,0
1789787972.580,1338478,0
1789787972.580,1338488,0
1789787972.580,1338499,0
1789787972.587,1338509,0
1789787972.598,1338520,0
1789787972.608,1338531,0
1789787972.619,1338541,0
1789787972.629,1338552,0
1789787972.640,1338562,0
1789787972.650,1338573,0
1789787972.661,1338583,0
1789787972.671,1338594,0
1789787972.682,1338604,0
1789787972.692,1338615,0
1789787972.706,1338625,0
1789787972.713,1338636,0
1789787972.724,1338646,0
1789787972.735,1338657,0
1789787972.745,1338667,0
1789787972.756,1338678,0
1789787972.766,1338688,0
1789787972.777,1338699,0
1789787972.787,1338710,0
1789787972.798,1338720,0
1789787972.808,1338731,0
1789787972.819,1338741,0
1789787972.829,1338752,0
1789787972.840,1338762,0
1789787972.850,1338773,0
1789787972.893,1338783,0
1789787972.893,1338794,0
1789787972.893,1338804,0
1789787972.893,1338815,0
1789787972.903,1338825,0
1789787972.913,1338836,0
1789787972.924,1338846,0
1789787972.934,1338857,0
1789787972.945,1338867,0
1789787972.955,1338878,0
1789787972.966,1338889,0
1789787972.977,1338899,0
1789787972.987,1338910,0
1789787972.998,1338920,0
1789787973.008,1338931,0
1789787973.019,1338941,0
1789787973.029,1338952,0
1789787973.040,1338962,0
1789787973.050,1338973,0
1789787973.061,1338983,0
1789787973.071,1338994,0
1789787973.082,1339004,0
1789787973.093,1339015,0
1789787973.103,1339025,0
1789787973.113,1339036,0
1789787973.124,1339046,0
1789787973.134,1339057,0
1789787973.145,1339068,0
1789787973.156,1339078,0
1789787973.166,1339089,0
1789787973.197,1339099,0
1789787973.197,1339110,0
1789787973.198,1339120,0
1789787973.208,1339131,0
1789787973.219,1339141,0
1789787973.229,1339152,0
1789787973.240,1339162,0
1789787973.250,1339173,0
1789787973.261,1339183,0
1789787973.271,1339194,0
1789787973.282,1339204,0
1789787973.292,1339215,0
1789787973.303,1339225,0
1789787973.314,1339236,0
1789787973.324,1339247,0
1789787973.335,1339257,0
1789787973.345,1339268,0
1789787973.356,1339278,0
1789787973.366,1339289,0
1789787973.377,1339299,0
1789787973.388,1339310,0
1789787973.398,1339320,0
1789787973.408,1339331,0
1789787973.419,1339341,0
1789787973.429,1339352,0
1789787973.440,1339362,0
1789787973.450,1339373,0
1789787973.461,1339383,0
1789787973.472,1339394,0
1789787973.510,1339404,0
1789787973.511,1339415,0
1789787973.511,1339425,0
1789787973.514,1339436,0
1789787973.524,1339447,0
1789787973.535,1339457,0
1789787973.545,1339468,0
1789787973.556,1339478,0
1789787973.566,1339489,0
1789787973.577,1339499,0
1789787973.587,1339510,0
1789787973.598,1339520,0
1789787973.608,1339531,0
1789787973.619,1339541,0
1789787973.630,1339552,0
1789787973.640,1339562,0
1789787973.651,1339573,0
1789787973.662,1339583,0
1789787973.672,1339594,0
1789787973.682,1339604,0
1789787973.693,1339615,0
1789787973.703,1339626,0
1789787973.714,1339636,0
1789787973.725,1339647,0
1789787973.735,1339657,0
1789787973.747,1339668,0
1789787973.756,1339678,0
1789787973.766,1339689,0
1789787973.777,1339699,0
1789787973.816,1339710,0
1789787973.816,1339720,0
1789787973.816,1339732,0
1789787973.821,1339742,0
1789787973.830,1339753,0
1789787973.841,1339763,0
1789787973.851,1339774,0
1789787973.862,1339784,0
1789787973.872,1339795,0
1789787973.883,1339805,0
1789787973.894,1339816,0
1789787973.904,1339827,0
1789787973.919,1339837,0
1789787973.925,1339848,0
1789787973.936,1339858,0
1789787973.946,1339869,0
1789787973.957,1339879,0
1789787973.967,1339890,0
1789787973.978,1339900,0
1789787973.988,1339911,0
1789787973.999,1339921,0
1789787974.010,1339932,0
1789787974.020,1339942,0
1789787974.030,1339953,0
1789787974.041,1339963,0
1789787974.052,1339974,0
1789787974.062,1339984,0
1789787974.073,1339995,0
1789787974.083,1340006,0
1789787974.121,1340016,0
1789787974.121,1340027,0
1789787974.121,1340037,0
1789787974.126,1340048,0
1789787974.136,1340058,0
1789787974.146,1340069,0
1789787974.157,1340079,0
1789787974.167,1340090,0
1789787974.178,1340100,0
1789787974.188,1340111,0
1789787974.199,1340121,0
1789787974.209,1340132,0
1789787974.220,1340142,0
1789787974.231,1340153,0
1789787974.241,1340163,0
1789787974.252,1340174,0
1789787974.262,1340185,0
1789787974.273,1340195,0
1789787974.283,1340206,0
1789787974.294,1340216,0
1789787974.304,1340227,0
1789787974.315,1340237,0
1789787974.325,1340248,0
1789787974.336,1340258,0
1789787974.346,1340269,0
1789787974.357,1340279,0
1789787974.367,1340290,0
1789787974.378,1340300,0
1789787974.389,1340311,0
1789787974.433,1340321,0
1789787974.433,1340332,0
1789787974.434,1340342,0
1789787974.434,1340353,0
1789787974.441,1340364,0
1789787974.452,1340374,0
1789787974.462,1340385,0
1789787974.472,1340395,0
1789787974.483,1340406,0
1789787974.494,1340416,0
1789787974.504,1340427,0
1789787974.515,1340437,0
1789787974.525,1340448,0
1789787974.536,1340458,0
1789787974.546,1340469,0
1789787974.557,1340479,0
1789787974.567,1340490,0
1789787974.578,1340500,0
1789787974.588,1340511,0
1789787974.599,1340521,0
1789787974.610,1340532,0
1789787974.620,1340543,0
1789787974.631,1340553,0
1789787974.641,1340564,0
1789787974.652,1340574,0
1789787974.662,1340585,0
1789787974.673,1340595,0
1789787974.683,1340606,0
1789787974.694,1340616,0
1789787974.705,1340627,0
1789787974.746,1340637,0
1789787974.746,1340648,0
1789787974.746,1340658,0
1789787974.746,1340669,0
1789787974.757,1340679,0
1789787974.767,1340690,0
1789787974.778,1340700,0
1789787974.788,1340711,0
1789787974.799,1340722,0
1789787974.810,1340732,0
1789787974.820,1340743,0
1789787974.831,1340753,0
1789787974.841,1340764,0
1789787974.852,1340774,0
1789787974.862,1340785,0
1789787974.873,1340795,0
1789787974.883,1340806,0
1789787974.894,1340816,0
1789787974.904,1340827,0
1789787974.915,1340837,0
1789787974.926,1340848,0
1789787974.936,1340858,0
1789787974.946,1340869,0
1789787974.957,1340879,0
1789787974.968,1340890,0
1789787974.978,1340901,0
1789787974.989,1340911,0
1789787974.999,1340922,0
1789787975.010,1340932,0
1789787975.050,1340943,0
1789787975.051,1340953,0
1789787975.051,1340964,0
1789787975.058,1340974,0
1789787975.064,1340985,0
1789787975.073,1340995,0
1789787975.083,1341006,0
1789787975.094,1341016,0
1789787975.104,1341027,0
1789787975.115,1341037,0
1789787975.125,1341048,0
1789787975.136,1341058,0
1789787975.147,1341069,0
1789787975.157,1341080,0
1789787975.167,1341090,0
1789787975.178,1341101,0
1789787975.189,1341111,0
1789787975.199,1341122,0
1789787975.210,1341132,0
1789787975.220,1341143,0
1789787975.231,1341153,0
1789787975.241,1341164,0
1789787975.252,1341174,0
1789787975.262,1341185,0
1789787975.273,1341195,0
1789787975.284,1341206,0
1789787975.294,1341216,0
1789787975.304,1341227,0
1789787975.315,1341237,0
1789787975.325,1341248,0
1789787975.371,1341259,0
1789787975.371,1341269,0
1789787975.371,1341280,0
1789787975.371,1341290,0
1789787975.378,1341301,0
1789787975.389,1341311,0
1789787975.399,1341322,0
1789787975.410,1341332,0
1789787975.420,1341343,0
1789787975.431,1341353,0
1789787975.441,1341364,0
1789787975.452,1341374,0
1789787975.462,1341385,0
1789787975.473,1341395,0
1789787975.483,1341406,0
1789787975.494,1341416,0
1789787975.505,1341427,0
1789787975.515,1341438,0
1789787975.526,1341448,0
1789787975.536,1341459,0
1789787975.547,1341469,0
1789787975.557,1341480,0
1789787975.568,1341490,0
1789787975.578,1341501,0
1789787975.589,1341511,0
1789787975.599,1341522,0
1789787975.610,1341532,0
1789787975.620,1341543,0
1789787975.631,1341553,0
1789787975.642,1341564,0
1789787975.685,1341574,0
1789787975.685,1341585,0
1789787975.685,1341595,0
1789787975.685,1341606,0
1789787975.695,1341617,0
1789787975.704,1341627,0
1789787975.715,1341638,0
1789787975.725,1341648,0
1789787975.736,1341659,0
1789787975.747,1341669,0
1789787975.757,1341680,0
1789787975.768,1341690,0
1789787975.778,1341701,0
1789787975.789,1341711,0
1789787975.799,1341722,0
1789787975.810,1341732,0
1789787975.821,1341743,0
1789787975.831,1341753,0
1789787975.841,1341764,0
1789787975.852,1341774,0
1789787975.862,1341785,0
1789787975.873,1341796,0
1789787975.884,1341806,0
1789787975.894,1341817,0
1789787975.905,1341827,0
1789787975.915,1341838,0
1789787975.926,1341848,0
1789787975.936,1341859,0
1789787975.947,1341869,0
1789787975.957,1341880,0
1789787975.997,1341890,0
1789787975.997,1341901,0
1789787975.997,1341911,0
1789787976.000,1341922,0
1789787976.010,1341932,0
1789787976.020,1341943,0
1789787976.031,1341953,0
1789787976.041,1341964,0
1789787976.052,1341974,0
1789787976.062,1341985,0
1789787976.073,1341996,0
1789787976.084,1342006,0
1789787976.094,1342017,0
1789787976.105,1342027,0
1789787976.115,1342038,0
1789787976.126,1342048,0
1789787976.136,1342059,0
1789787976.147,1342069,0
1789787976.157,1342080,0
1789787976.168,1342090,0
1789787976.178,1342101,0
1789787976.189,1342111,0
1789787976.199,1342122,0
1789787976.210,1342132,0
1789787976.221,1342143,0
1789787976.231,1342153,0
1789787976.241,1342164,0
1789787976.252,1342175,0
1789787976.263,1342185,0
1789787976.296,1342196,0
1789787976.296,1342206,0
1789787976.296,1342217,0
1789787976.315,1342227,0
1789787976.315,1342238,0
1789787976.326,1342248,0
1789787976.336,1342259,0
1789787976.347,1342269,0
1789787976.357,1342280,0
1789787976.368,1342290,0
1789787976.378,1342301,0
1789787976.389,1342311,0
1789787976.399,1342322,0
1789787976.410,1342332,0
1789787976.421,1342343,0
1789787976.431,1342354,0
1789787976.442,1342364,0
1789787976.452,1342375,0
1789787976.463,1342385,0
1789787976.473,1342396,0
1789787976.484,1342406,0
1789787976.494,1342417,0
1789787976.505,1342427,0
1789787976.515,1342438,0
1789787976.526,1342448,0
1789787976.536,1342459,0
1789787976.547,1342469,0
1789787976.557,1342480,0
1789787976.568,1342490,0
1789787976.578,1342501,0
1789787976.618,1342511,0
1789787976.618,1342522,0
1789787976.618,1342533,0
1789787976.620,1342543,0
1789787976.631,1342554,0
1789787976.641,1342564,0
1789787976.652,1342575,0
1789787976.663,1342585,0
1789787976.673,1342596,0
1789787976.684,1342606,0
1789787976.694,1342617,0
1789787976.705,1342627,0
1789787976.715,1342638,0
1789787976.726,1342648,0
1789787976.736,1342659,0
1789787976.747,1342669,0
1789787976.757,1342680,0
1789787976.768,1342690,0
1789787976.778,1342701,0
1789787976.789,1342712,0
1789787976.800,1342722,0
1789787976.810,1342733,0
1789787976.821,1342743,0
1789787976.831,1342754,0
1789787976.842,1342764,0
1789787976.852,1342775,0
1789787976.863,1342785,0
1789787976.873,1342796,0
1789787976.884,1342806,0
1789787976.921,1342817,0
1789787976.921,1342827,0
1789787976.921,1342838,0
1789787976.926,1342848,0
1789787976.936,1342859,0
1789787976.947,1342869,0
1789787976.957,1342880,0
1789787976.968,1342891,0
1789787976.978,1342901,0
1789787976.989,1342912,0
1789787977.000,1342922,0
1789787977.010,1342933,0
1789787977.021,1342943,0
1789787977.031,1342954,0
1789787977.042,1342964,0
1789787977.052,1342975,0
1789787977.063,1342985,0
1789787977.073,1342996,0
1789787977.084,1343006,0
1789787977.094,1343017,0
1789787977.105,1343027,0
1789787977.115,1343038,0
1789787977.126,1343048,0
1789787977.137,1343059,0
1789787977.147,1343070,0
1789787977.158,1343080,0
1789787977.168,1343091,0
1789787977.179,1343101,0
1789787977.189,1343112,0
1789787977.213,1343122,0
1789787977.213,1343133,0
1789787977.222,1343143,0
1789787977.232,1343154,0
1789787977.242,1343164,0
1789787977.252,1343175,0
1789787977.263,1343185,0
1789787977.273,1343196,0
1789787977.284,1343206,0
1789787977.294,1343217,0
1789787977.305,1343227,0
1789787977.315,1343238,0
1789787977.326,1343249,0
1789787977.336,1343259,0
1789787977.347,1343270,0
1789787977.358,1343280,0
1789787977.368,1343291,0
1789787977.379,1343301,0
1789787977.389,1343312,0
1789787977.400,1343322,0
1789787977.410,1343333,0
1789787977.421,1343343,0
1789787977.431,1343354,0
1789787977.442,1343364,0
1789787977.453,1343375,0
1789787977.463,1343385,0
1789787977.473,1343396,0
1789787977.484,1343406,0
1789787977.530,1343417,0
1789787977.530,1343428,0
1789787977.530,1343438,0
1789787977.531,1343449,0
1789787977.537,1343459,0
1789787977.547,1343470,0
1789787977.557,1343480,0
1789787977.568,1343491,0
1789787977.579,1343501,0
1789787977.589,1343512,0
1789787977.600,1343522,0
1789787977.610,1343533,0
1789787977.621,1343543,0
1789787977.632,1343554,0
1789787977.642,1343564,0
1789787977.653,1343575,0
1789787977.663,1343585,0
1789787977.673,1343596,0
1789787977.684,1343607,0
1789787977.695,1343617,0
1789787977.705,1343628,0
1789787977.716,1343638,0
1789787977.726,1343649,0
1789787977.737,1343659,0
1789787977.747,1343670,0
1789787977.758,1343680,0
1789787977.768,1343691,0
1789787977.779,1343701,0
1789787977.789,1343712,0
1789787977.800,1343722,0
1789787977.840,1343733,0
1789787977.841,1343743,0
1789787977.841,1343754,0
1789787977.842,1343764,0
1789787977.852,1343775,0
1789787977.863,1343785,0
1789787977.873,1343796,0
1789787977.884,1343807,0
1789787977.895,1343817,0
1789787977.905,1343828,0
1789787977.915,1343838,0
1789787977.926,1343849,0
1789787977.937,1343859,0
1789787977.947,1343870,0
1789787977.958,1343880,0
1789787977.968,1343891,0
1789787977.979,1343901,0
1789787977.989,1343912,0
1789787978.000,1343922,0
1789787978.010,1343933,0
1789787978.021,1343943,0
1789787978.031,1343954,0
1789787978.042,1343964,0
1789787978.052,1343975,0
1789787978.063,1343986,0
1789787978.074,1343996,0
1789787978.084,1344007,0
1789787978.095,1344017,0
1789787978.105,1344028,0
1789787978.116,1344038,0
1789787978.151,1344049,0
1789787978.151,1344059,0
1789787978.151,1344070,0
1789787978.159,1344080,0
1789787978.169,1344091,0
1789787978.179,1344101,0
1789787978.190,1344112,0
1789787978.200,1344122,0
1789787978.210,1344133,0
1789787978.221,1344143,0
1789787978.231,1344154,0
1789787978.242,1344165,0
1789787978.253,1344175,0
1789787978.263,1344186,0
1789787978.274,1344196,0
1789787978.284,1344207,0
1789787978.295,1344217,0
1789787978.306,1344228,0
1789787978.316,1344238,0
1789787978.327,1344249,0
1789787978.337,1344259,0
1789787978.348,1344270,0
1789787978.358,1344280,0
1789787978.369,1344291,0
1789787978.379,1344301,0
1789787978.390,1344312,0
1789787978.400,1344322,0
1789787978.411,1344333,0
1789787978.421,1344344,0
1789787978.432,1344354,0
1789787978.472,1344365,0
1789787978.472,1344375,0
1789787978.472,1344386,0
1789787978.474,1344396,0
1789787978.484,1344407,0
1789787978.495,1344417,0
1789787978.505,1344428,0
1789787978.516,1344438,0
1789787978.526,1344449,0
1789787978.537,1344459,0
1789787978.547,1344470,0
1789787978.558,1344480,0
1789787978.568,1344491,0
1789787978.579,1344501,0
1789787978.590,1344512,0
1789787978.600,1344523,0
1789787978.611,1344533,0
1789787978.622,1344544,0
1789787978.632,1344554,0
1789787978.644,1344565,0
1789787978.653,1344575,0
1789787978.663,1344586,0
1789787978.674,1344596,0
1789787978.686,1344607,0
1789787978.695,1344617,0
1789787978.705,1344628,0
1789787978.718,1344638,0
1789787978.727,1344649,0
1789787978.737,1344659,0
1789787978.753,1344670,0
1789787978.783,1344680,0
1789787978.783,1344691,0
1789787978.784,1344702,0
1789787978.790,1344712,0
1789787978.800,1344723,0
1789787978.810,1344733,0
1789787978.821,1344744,0
1789787978.832,1344754,0
1789787978.842,1344765,0
1789787978.852,1344775,0
1789787978.863,1344786,0
1789787978.874,1344796,0
1789787978.884,1344807,0
1789787978.895,1344817,0
1789787978.906,1344828,0
1789787978.916,1344838,0
1789787978.927,1344849,0
1789787978.937,1344859,0
1789787978.947,1344870,0
1789787978.958,1344881,0
1789787978.969,1344891,0
1789787978.979,1344902,0
1789787978.990,1344912,0
1789787979.000,1344923,0
1789787979.011,1344933,0
1789787979.021,1344944,0
1789787979.032,1344954,0
1789787979.042,1344965,0
1789787979.053,1344975,0
1789787979.089,1344986,0
1789787979.089,1344996,0
1789787979.089,1345007,0
1789787979.095,1345017,0
1789787979.106,1345028,0
1789787979.116,1345038,0
1789787979.126,1345049,0
1789787979.137,1345060,0
1789787979.147,1345070,0
1789787979.158,1345081,0
1789787979.168,1345091,0
1789787979.179,1345102,0
1789787979.190,1345112,0
1789787979.201,1345123,0
1789787979.211,1345133,0
1789787979.221,1345144,0
1789787979.232,1345154,0
1789787979.242,1345165,0
1789787979.253,1345175,0
1789787979.264,1345186,0
1789787979.274,1345196,0
1789787979.284,1345207,0
1789787979.295,1345217,0
1789787979.306,1345228,0
1789787979.324,1345239,0
1789787979.326,1345249,0
1789787979.337,1345260,0
1789787979.347,1345270,0
1789787979.361,1345281,0
1789787979.369,1345291,0
1789787979.403,1345302,0
1789787979.403,1345312,0
1789787979.403,1345323,0
1789787979.411,1345333,0
1789787979.421,1345344,0
1789787979.432,1345354,0
1789787979.442,1345365,0
1789787979.453,1345375,0
1789787979.463,1345386,0
1789787979.474,1345396,0
1789787979.485,1345407,0
1789787979.495,1345418,0
1789787979.505,1345428,0
1789787979.516,1345439,0
1789787979.526,1345449,0
1789787979.537,1345460,0
1789787979.548,1345470,0
1789787979.558,1345481,0
1789787979.569,1345491,0
1789787979.579,1345502,0
1789787979.590,1345512,0
1789787979.600,1345523,0
1789787979.611,1345533,0
1789787979.621,1345544,0
1789787979.632,1345554,0
1789787979.642,1345565,0
1789787979.654,1345575,0
1789787979.664,1345587,0
1789787979.708,1345597,0
1789787979.709,1345608,0
1789787979.709,1345619,0
1789787979.709,1345629,0
1789787979.718,1345640,0
1789787979.728,1345650,0
1789787979.738,1345661,0
1789787979.749,1345671,0
1789787979.759,1345682,0
1789787979.770,1345692,0
1789787979.780,1345703,0
1789787979.791,1345713,0
1789787979.801,1345724,0
1789787979.812,1345734,0
1789787979.822,1345745,0
1789787979.833,1345755,0
1789787979.843,1345766,0
1789787979.854,1345776,0
1789787979.864,1345787,0
1789787979.875,1345798,0
1789787979.886,1345808,0
1789787979.896,1345819,0
1789787979.906,1345829,0
1789787979.917,1345840,0
1789787979.927,1345850,0
1789787979.938,1345861,0
1789787979.949,1345871,0
1789787979.959,1345882,0
1789787979.970,1345892,0
1789787979.980,1345903,0
1789787980.021,1345913,0
1789787980.021,1345924,0
1789787980.022,1345934,0
1789787980.022,1345945,0
1789787980.034,1345955,0
1789787980.043,1345966,0
1789787980.054,1345977,0
1789787980.064,1345987,0
1789787980.075,1345998,0
1789787980.085,1346008,0
1789787980.096,1346019,0
1789787980.107,1346029,0
1789787980.117,1346040,0
1789787980.128,1346050,0
1789787980.138,1346061,0
1789787980.149,1346071,0
1789787980.159,1346082,0
1789787980.170,1346092,0
1789787980.180,1346103,0
1789787980.191,1346113,0
1789787980.201,1346124,0
1789787980.212,1346134,0
1789787980.222,1346145,0
1789787980.233,1346155,0
1789787980.243,1346166,0
1789787980.254,1346177,0
1789787980.265,1346187,0
1789787980.276,1346198,0
1789787980.286,1346208,0
1789787980.348,1346219,0
1789787980.355,1346229,0
1789787980.355,1346240,0
1789787980.355,1346250,0
1789787980.355,1346261,0
1789787980.355,1346271,0
1789787980.360,1346282,0
1789787980.370,1346292,0
1789787980.380,1346303,0
1789787980.391,1346313,0
1789787980.401,1346324,0
1789787980.412,1346334,0
1789787980.422,1346345,0
1789787980.433,1346356,0
1789787980.444,1346366,0
1789787980.454,1346377,0
1789787980.465,1346387,0
1789787980.475,1346398,0
1789787980.495,1346408,0
1789787980.496,1346419,0
1789787980.510,1346429,0
1789787980.517,1346440,0
1789787980.528,1346450,0
1789787980.539,1346461,0
1789787980.549,1346471,0
1789787980.559,1346482,0
1789787980.570,1346492,0
1789787980.581,1346503,0
1789787980.591,1346513,0
1789787980.602,1346524,0
1789787980.612,1346535,0
1789787980.622,1346545,0
1789787980.664,1346556,0
1789787980.664,1346566,0
1789787980.664,1346577,0
1789787980.665,1346587,0
1789787980.675,1346598,0
1789787980.686,1346608,0
1789787980.696,1346619,0
1789787980.707,1346629,0
1789787980.717,1346640,0
1789787980.728,1346650,0
1789787980.738,1346661,0
1789787980.749,1346671,0
1789787980.759,1346682,0
1789787980.770,1346692,0
1789787980.781,1346703,0
1789787980.791,1346714,0
1789787980.802,1346724,0
1789787980.812,1346735,0
1789787980.823,1346745,0
1789787980.833,1346756,0
1789787980.843,1346766,0
1789787980.854,1346777,0
1789787980.865,1346787,0
1789787980.875,1346798,0
1789787980.886,1346808,0
1789787980.896,1346819,0
1789787980.907,1346829,0
1789787980.917,1346840,0
1789787980.928,1346850,0
1789787980.975,1346861,0
1789787980.975,1346871,0
1789787980.975,1346882,0
1789787980.976,1346893,0
1789787980.982,1346903,0
1789787980.991,1346914,0
1789787981.002,1346924,0
1789787981.012,1346935,0
1789787981.023,1346945,0
1789787981.033,1346956,0
1789787981.044,1346966,0
1789787981.054,1346977,0
1789787981.065,1346987,0
1789787981.075,1346998,0
1789787981.086,1347008,0
1789787981.096,1347019,0
1789787981.107,1347029,0
1789787981.118,1347040,0
1789787981.128,1347050,0
1789787981.150,1347061,0
1789787981.150,1347072,0
1789787981.159,1347082,0
1789787981.170,1347093,0
1789787981.181,1347103,0
1789787981.191,1347114,0
1789787981.202,1347124,0
1789787981.212,1347135,0
1789787981.223,1347145,0
1789787981.233,1347156,0
1789787981.244,1347166,0
1789787981.283,1347177,0
1789787981.292,1347187,0
1789787981.292,1347198,0
1789787981.292,1347208,0
1789787981.300,1347219,0
1789787981.307,1347229,0
1789787981.317,1347240,0
1789787981.328,1347251,0
1789787981.338,1347261,0
1789787981.349,1347272,0
1789787981.359,1347282,0
1789787981.370,1347293,0
1789787981.381,1347303,0
1789787981.391,1347314,0
1789787981.402,1347324,0
1789787981.412,1347335,0
1789787981.423,1347345,0
1789787981.433,1347356,0
1789787981.444,1347366,0
1789787981.454,1347377,0
1789787981.465,1347387,0
1789787981.475,1347398,0
1789787981.486,1347408,0
1789787981.496,1347419,0
1789787981.507,1347430,0
1789787981.518,1347440,0
1789787981.528,1347451,0
1789787981.538,1347461,0
1789787981.549,1347472,0
1789787981.559,1347482,0
1789787981.570,1347493,0
1789787981.614,1347503,0
1789787981.614,1347514,0
1789787981.614,1347524,0
1789787981.614,1347535,0
1789787981.623,1347545,0
1789787981.633,1347556,0
1789787981.644,1347566,0
1789787981.654,1347577,0
1789787981.665,1347587,0
1789787981.675,1347598,0
1789787981.686,1347609,0
1789787981.696,1347619,0
1789787981.707,1347630,0
1789787981.717,1347640,0
1789787981.728,1347651,0
1789787981.739,1347661,0
1789787981.749,1347672,0
1789787981.760,1347682,0
1789787981.770,1347693,0
1789787981.781,1347703,0
1789787981.791,1347714,0
1789787981.802,1347724,0
1789787981.812,1347735,0
1789787981.823,1347745,0
1789787981.833,1347756,0
1789787981.844,1347766,0
1789787981.854,1347777,0
1789787981.865,1347788,0
1789787981.875,1347798,0
1789787981.924,1347809,0
1789787981.925,1347819,0
1789787981.925,1347830,0
1789787981.925,1347840,0
1789787981.928,1347851,0
1789787981.938,1347861,0
1789787981.949,1347872,0
1789787981.960,1347882,0
1789787981.970,1347893,0
1789787981.981,1347903,0
1789787981.991,1347914,0
1789787982.002,1347924,0
1789787982.012,1347935,0
1789787982.024,1347945,0
1789787982.033,1347956,0
1789787982.045,1347967,0
1789787982.054,1347977,0
1789787982.065,1347988,0
1789787982.076,1347998,0
1789787982.086,1348009,0
1789787982.096,1348019,0
1789787982.107,1348030,0
1789787982.118,1348040,0
1789787982.128,1348051,0
1789787982.139,1348061,0
1789787982.149,1348072,0
1789787982.160,1348082,0
1789787982.170,1348093,0
1789787982.181,1348103,0
1789787982.191,1348114,0
1789787982.230,1348124,0
1789787982.230,1348135,0
1789787982.230,1348146,0
1789787982.239,1348156,0
1789787982.244,1348167,0
1789787982.254,1348177,0
1789787982.265,1348188,0
1789787982.276,1348198,0
1789787982.286,1348209,0
1789787982.297,1348219,0
1789787982.307,1348230,0
1789787982.318,1348240,0
1789787982.328,1348251,0
1789787982.339,1348261,0
1789787982.350,1348272,0
1789787982.360,1348282,0
1789787982.370,1348293,0
1789787982.381,1348303,0
1789787982.391,1348314,0
1789787982.402,1348325,0
1789787982.412,1348335,0
1789787982.423,1348346,0
1789787982.434,1348356,0
1789787982.444,1348367,0
1789787982.455,1348377,0
1789787982.465,1348388,0
1789787982.476,1348398,0
1789787982.486,1348409,0
1789787982.497,1348419,0
1789787982.507,1348430,0
1789787982.555,1348440,0
1789787982.555,1348451,0
1789787982.556,1348461,0
1789787982.556,1348472,0
1789787982.560,1348482,0
1789787982.570,1348493,0
1789787982.581,1348504,0
1789787982.591,1348514,0
1789787982.602,1348525,0
1789787982.612,1348535,0
1789787982.623,1348546,0
